sample,library,date,fastq_R1,notes
LibA-231207-CHO-VSV,LibA,12/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231213_VH01189_206_AAFFN3GM5/Unaligned/Project_blarsen/LibA-231207-CHO-VSV-1_S5_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231213_VH01189_206_AAFFN3GM5/Unaligned/Project_blarsen/LibA-231207-CHO-VSV-2_S6_R1_001.fastq.gz,
LibA-231207-CHO-VSV-POOL,LibA,12/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231213_VH01189_206_AAFFN3GM5/Unaligned/Project_blarsen/LibA-231207-CHO-VSV-POOL_S14_R1_001.fastq.gz,
LibA-231222-BA6-CHO-BA6-EFNB2-monomeric-0.01,LibA,12/22/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231227_VH00699_414_AAFFN5FM5/Unaligned/Project_blarsen/LibA-231222-BA6-CHO-EFNB2-10_S2_R1_001.fastq.gz,
LibA-231222-BA6-CHO-BA6-EFNB2-monomeric-0.1,LibA,12/22/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231227_VH00699_414_AAFFN5FM5/Unaligned/Project_blarsen/LibA-231222-BA6-CHO-EFNB2-100_S3_R1_001.fastq.gz,
LibA-231222-BA6-CHO-BA6-EFNB2-monomeric-1.0,LibA,12/22/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231227_VH00699_414_AAFFN5FM5/Unaligned/Project_blarsen/LibA-231222-BA6-CHO-EFNB2-1000_S4_R1_001.fastq.gz,
LibA-231222-CHO-BA6-m102-0.4,LibA,12/22/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231227_VH00699_414_AAFFN5FM5/Unaligned/Project_blarsen/LibA-231222-BA6-CHO-EFNB2-func_S5_R1_001.fastq.gz,
LibA-231222-CHO-BA6-nac,LibA,12/22/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231227_VH00699_414_AAFFN5FM5/Unaligned/Project_blarsen/LibA-231222-BA6-CHO-EFNB2-nac_S1_R1_001.fastq.gz,
LibB-221115-293T,LibB,11/15/22,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/221117_VH00319_298_AACGHC3M5/Unaligned/Project_blarsen/BL_221115_Niv-B-CTL_S6_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/221117_VH00319_298_AACGHC3M5/Unaligned/Project_blarsen/BL_221115_NiV-B_S4_R1_001.fastq.gz,
LibB-221115-293T-VSV,LibB,11/15/22,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/221117_VH00319_298_AACGHC3M5/Unaligned/Project_blarsen/BL_221115_VSV-B_S2_R1_001.fastq.gz,
LibB-230621-CHO-EFNB2-A2,LibB,6/21/23,/fh/fast/bloom_j/SR/ngs/illumina/tmcmahon/230621_VH01189_127_AACWWCMM5/Unaligned/Project_tmcmahon/TM_230615_CHO_A2_No_Wash_S4_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/tmcmahon/230621_VH01189_127_AACWWCMM5/Unaligned/Project_tmcmahon/TM_230615_CHO_A2_Wash_S3_R1_001.fastq.gz,
LibB-230621-CHO-EFNB2-G6,LibB,6/21/23,/fh/fast/bloom_j/SR/ngs/illumina/tmcmahon/230621_VH01189_127_AACWWCMM5/Unaligned/Project_tmcmahon/TM_230615_CHO_G6_Wash_S8_R1_001.fastq.gz,
LibB-230621-CHO-EFNB2-H1,LibB,6/21/23,/fh/fast/bloom_j/SR/ngs/illumina/tmcmahon/230621_VH01189_127_AACWWCMM5/Unaligned/Project_tmcmahon/TM_230615_CHO_H1_Wash_S6_R1_001.fastq.gz,
LibB-230621-CHO-EFNB3-C6,LibB,6/21/23,/fh/fast/bloom_j/SR/ngs/illumina/tmcmahon/230621_VH01189_127_AACWWCMM5/Unaligned/Project_tmcmahon/TM_230615_CHO_C6_Wash_S7_R1_001.fastq.gz,
LibB-230621-CHO-EFNB3-F3,LibB,6/21/23,/fh/fast/bloom_j/SR/ngs/illumina/tmcmahon/230621_VH01189_127_AACWWCMM5/Unaligned/Project_tmcmahon/TM_230615_CHO_F3_No_Wash_S2_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/tmcmahon/230621_VH01189_127_AACWWCMM5/Unaligned/Project_tmcmahon/TM_230615_CHO_F3_Wash_S1_R1_001.fastq.gz,
LibB-230621-CHO-A2-VSV,LibB,6/21/23,/fh/fast/bloom_j/SR/ngs/illumina/tmcmahon/230621_VH01189_127_AACWWCMM5/Unaligned/Project_tmcmahon/TM_230615_CHO_A2_Wash_VSV_S5_R1_001.fastq.gz,
LibB-230630-293T,LibB,6/30/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230703_VH00319_373_AACV3JLM5/Unaligned/Project_blarsen/230630_LibB_NiV_293T_NO_ANTI_S8_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230704_LibB_293T_NiV_no-antibody_S15_R1_001.fastq.gz,
LibB-230630-CHO-C6-nac,LibB,6/30/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230703_VH00319_373_AACV3JLM5/Unaligned/Project_blarsen/230630_LibB_NiV_C6_NO_ANTI_S7_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230704_LibB_CHO_C6_NiV_no-antibody_S14_R1_001.fastq.gz,
LibB-230630-CHO-VSV,LibB,6/30/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230703_VH00319_373_AACV3JLM5/Unaligned/Project_blarsen/230630_LibB_VSV_CHO_S1_R1_001.fastq.gz,
LibB-230704-CHO-VSV,LibB,7/4/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230704_LibB_CHO_VSV_S13_R1_001.fastq.gz,
LibB-230630-CHO-C6-HENV26-0.3,LibB,6/30/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230703_VH00319_373_AACV3JLM5/Unaligned/Project_blarsen/230630_LibB_NiV_C6_HENV26_300_S4_R1_001.fastq.gz,
LibB-230630-CHO-C6-HENV32-0.3,LibB,6/30/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230703_VH00319_373_AACV3JLM5/Unaligned/Project_blarsen/230630_LibB_NiV_C6_HENV32_300_S5_R1_001.fastq.gz,
LibB-230630-CHO-C6-HENV32-0.8,LibB,6/30/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230703_VH00319_373_AACV3JLM5/Unaligned/Project_blarsen/230630_LibB_NiV_C6_HENV32_800_S6_R1_001.fastq.gz,
LibB-230630-CHO-C6-nAH1-0.1,LibB,6/30/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230703_VH00319_373_AACV3JLM5/Unaligned/Project_blarsen/230630_LiBB_NiV_C6_nAH13_100_S2_R1_001.fastq.gz,
LibB-230630-CHO-C6-nAH1-0.3,LibB,6/30/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230703_VH00319_373_AACV3JLM5/Unaligned/Project_blarsen/230630_LiBB_NiV_C6_nAH13_300_S3_R1_001.fastq.gz,
LibB-230720-CHO-C6-nac,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_no_anti_S12_R1_001.fastq.gz,
LibB-230720-CHO-VSV,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230725_VH00699_345_AACWL57M5/Unaligned/Project_blarsen/230704_LibB_VSV_C6_normal_S12_R1_001.fastq.gz,
LibB-230720-CHO-VSV-low,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230725_VH00699_345_AACWL57M5/Unaligned/Project_blarsen/230704_LibB_VSV_C6_low_S11_R1_001.fastq.gz,
LibB-230720-CHO-C6-HENV32-0.3,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_HENV32_300_S7_R1_001.fastq.gz,
LibB-230720-CHO-C6-HENV32-0.8,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_HENV32_800_S8_R1_001.fastq.gz,
LibB-230720-CHO-C6-HENV32-1.2,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_HENV32_1200_S9_R1_001.fastq.gz,
LibB-230720-CHO-C6-m102-0.3,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_m102_300_S4_R1_001.fastq.gz,
LibB-230720-CHO-C6-m102-0.8,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_m102_800_S5_R1_001.fastq.gz,
LibB-230720-CHO-C6-m102-1.2,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_m102_1200_S6_R1_001.fastq.gz,
LibB-230720-CHO-C6-nAH1-0.3,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_nAH1_300_S1_R1_001.fastq.gz,
LibB-230720-CHO-C6-nAH1-0.8,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_nAH1_800_S2_R1_001.fastq.gz,
LibB-230720-CHO-C6-nAH1-1.2,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_nAH1_1200_S3_R1_001.fastq.gz,
LibB-230731-CHO-BA6-EFNB2-dimeric-0.01,LibB,7/31/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibB-230731-CHO-BA6-EFNB2-1_S10_R1_001.fastq.gz,
LibB-230731-CHO-BA6-EFNB2-dimeric-0.05,LibB,7/31/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibB-230731-CHO-BA6-EFNB2-5_S11_R1_001.fastq.gz,
LibB-230731-CHO-BA6-EFNB2-dimeric-0.1,LibB,7/31/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibB-230731-CHO-BA6-EFNB2-100_S12_R1_001.fastq.gz,
LibB-230731-CHO-BA6-EFNB2-dimeric-0.25,LibB,7/31/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibB-230731-CHO-BA6-EFNB2-250_S13_R1_001.fastq.gz,
LibB-230731-CHO-BA6-nac,LibB,7/31/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibB-230731-CHO-BA6-no-antibody-control_S14_R1_001.fastq.gz,
LibB-230815-CHO-C6-nac,LibB,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230724_LibB_NiV_no-antibody-control_S1_R1_001.fastq.gz,
LibB-230815-CHO-VSV,LibB,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230724_LibB_VSV_S14_R1_001.fastq.gz,
LibB-230815-CHO-C6-HENV26-0.2,LibB,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230724_LibB_NiV_HENV26-200_S2_R1_001.fastq.gz,
LibB-230815-CHO-C6-HENV26-0.4,LibB,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230724_LibB_NiV_HENV26-400_S3_R1_001.fastq.gz,
LibB-230815-CHO-C6-minibinder-0.6,LibB,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230724_LibB_NiV_minibinder-600_S4_R1_001.fastq.gz,
LibB-230815-CHO-C6-minibinder-1.0,LibB,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230724_LibB_NiV_minibinder-1000_S5_R1_001.fastq.gz,
LibB-230818-CHO-C6-nac,LibB,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230724_LibB_no-antibody-ctl_S1_R1_001.fastq.gz,
LibB-230818-CHO-C6-HENV103-1.5,LibB,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230724_LibB_HENV103-1500_S6_R1_001.fastq.gz,
LibB-230818-CHO-C6-HENV117-0.6,LibB,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230724_LibB_HENV117-600_S4_R1_001.fastq.gz,
LibB-230818-CHO-C6-HENV117-1.2,LibB,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230724_LibB_HENV117-1200_S5_R1_001.fastq.gz,
LibB-230818-CHO-C6-HENV26-0.6,LibB,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230724_LibB_HENV26-600_S2_R1_001.fastq.gz,
LibB-230818-CHO-C6-HENV26-2.0,LibB,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230724_LibB_HENV26-2000_S3_R1_001.fastq.gz,
LibB-230906-CHO-C6-nac,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-no-antibody-control_S13_R1_001.fastq.gz,
LibB-230906-CHO-C6-HENV103-0.6,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV103-600_S10_R1_001.fastq.gz,
LibB-230906-CHO-C6-HENV103-1.0,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV103-1000_S11_R1_001.fastq.gz,
LibB-230906-CHO-C6-HENV103-1.8,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV103-1800_S12_R1_001.fastq.gz,
LibB-230906-CHO-C6-HENV117-0.25,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV117-250_S7_R1_001.fastq.gz,
LibB-230906-CHO-C6-HENV117-0.5,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV117-500_S8_R1_001.fastq.gz,
LibB-230906-CHO-C6-HENV117-1.0,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV117-1000_S9_R1_001.fastq.gz,
LibB-230906-CHO-C6-HENV26-0.2,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV26-200_S1_R1_001.fastq.gz,
LibB-230906-CHO-C6-HENV26-0.7,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV26-700_S2_R1_001.fastq.gz,
LibB-230906-CHO-C6-HENV26-1.3,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV26-1300_S3_R1_001.fastq.gz,
LibB-230906-CHO-C6-HENV32-0.8,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV32-800_S4_R1_001.fastq.gz,
LibB-230906-CHO-C6-HENV32-2.0,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV32-2000_S5_R1_001.fastq.gz,
LibB-230906-CHO-C6-HENV32-3.0,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV32-3000_S6_R1_001.fastq.gz,
LibB-230907-CHO-C6-nac,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-no-antibody-control_S17_R1_001.fastq.gz,
LibB-230907-CHO-BA6-EFNB2-dimeric-0.01,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB2-10_S7_R1_001.fastq.gz,
LibB-230907-CHO-BA6-EFNB2-dimeric-0.05,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB2-50_S8_R1_001.fastq.gz,
LibB-230907-CHO-BA6-EFNB2-dimeric-0.1,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB2-100_S9_R1_001.fastq.gz,
LibB-230907-CHO-BA6-EFNB2-dimeric-0.2,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB2-200_S10_R1_001.fastq.gz,
LibB-230907-CHO-BA6-EFNB2-dimeric-0.5,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB2-500_S11_R1_001.fastq.gz,
LibB-230907-CHO-BA6-EFNB2-dimeric-1.5,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB2-1500_S12_R1_001.fastq.gz,
LibB-230907-CHO-C6-EFNB3-dimeric-0.05,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB3-50_S1_R1_001.fastq.gz,
LibB-230907-CHO-C6-EFNB3-dimeric-0.2,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB3-200_S2_R1_001.fastq.gz,
LibB-230907-CHO-C6-EFNB3-dimeric-0.4,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB3-400_S3_R1_001.fastq.gz,
LibB-230907-CHO-C6-EFNB3-dimeric-0.8,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB3-800_S4_R1_001.fastq.gz,
LibB-230907-CHO-C6-EFNB3-dimeric-1.5,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB3-1500_S5_R1_001.fastq.gz,
LibB-230907-CHO-C6-EFNB3-dimeric-5.0,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB3-5000_S6_R1_001.fastq.gz,
LibB-230907-CHO-C6-minibinder-0.5,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-minibinder-500_S13_R1_001.fastq.gz,
LibB-230907-CHO-C6-minibinder-2.0,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-minibinder-2000_S14_R1_001.fastq.gz,
LibB-230907-CHO-C6-minibinder-4.0,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-minibinder-4000_S15_R1_001.fastq.gz,
LibB-230907-CHO-C6-minibinder-8.0,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-minibinder-8000_S16_R1_001.fastq.gz,
LibB-230928-CHO-BA6-VSV,LibB,9/28/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibB-230928-CHO-BA6-VSV_S18_R1_001.fastq.gz,
LibB-231004-CHO-BA6-VSV,LibB,10/4/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibB-231004-CHO-BA6-VSV_S17_R1_001.fastq.gz,
LibB-231105-CHO-BA6-EFNB2-dimeric-0.1,LibB,11/5/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231105-LibB-EFNB2-dimeric-BA6-100_S13_R1_001.fastq.gz,
LibB-231105-CHO-BA6-EFNB2-dimeric-0.4,LibB,11/5/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231105-LibB-EFNB2-dimeric-BA6-400_S14_R1_001.fastq.gz,
LibB-231105-CHO-BA6-EFNB2-dimeric-1.0,LibB,11/5/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231105-LibB-EFNB2-dimeric-BA6-1000_S15_R1_001.fastq.gz,
LibB-231105-CHO-BA6-EFNB2-dimeric-2.0,LibB,11/5/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231105-LibB-EFNB2-dimeric-BA6-2000_S16_R1_001.fastq.gz,
LibB-231105-CHO-BA6-nac,LibB,11/5/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231105-LibB-EFNB2-dimeric-BA6-nab_S17_R1_001.fastq.gz,
LibB-231108-CHO-BA6-EFNB2-monomeric-0.1,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E2-monomeric-BA6-100_S1_R1_001.fastq.gz,
LibB-231108-CHO-BA6-EFNB2-monomeric-0.5,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E2-monomeric-BA6-500_S2_R1_001.fastq.gz,
LibB-231108-CHO-BA6-EFNB2-monomeric-1.0,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E2-monomeric-BA6-1000_S3_R1_001.fastq.gz,
LibB-231108-CHO-BA6-EFNB2-monomeric-2.5,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E2-monomeric-BA6-2500_S4_R1_001.fastq.gz,
LibB-231108-CHO-BA6-EFNB2-monomeric-5.0,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E2-monomeric-BA6-5000_S5_R1_001.fastq.gz,
LibB-231108-CHO-BA6-nac,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E2-monomeric-BA6-nab_S6_R1_001.fastq.gz,
LibB-231108-CHO-C6-EFNB3-monomeric-0.1,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E3-monomeric-C6-100_S7_R1_001.fastq.gz,
LibB-231108-CHO-C6-EFNB3-monomeric-0.5,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E3-monomeric-C6-500_S8_R1_001.fastq.gz,
LibB-231108-CHO-C6-EFNB3-monomeric-1.0,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E3-monomeric-C6-1000_S9_R1_001.fastq.gz,
LibB-231108-CHO-C6-EFNB3-monomeric-2.5,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E3-monomeric-C6-2500_S10_R1_001.fastq.gz,
LibB-231108-CHO-C6-EFNB3-monomeric-5.0,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E3-monomeric-C6-5000_S11_R1_001.fastq.gz,
LibB-231108-CHO-C6-nac,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E3-monomeric-C6-nab_S12_R1_001.fastq.gz,
