sample,library,date,fastq_R1,notes
LibB-230630-CHO-VSV,LibB,6/30/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230703_VH00319_373_AACV3JLM5/Unaligned/Project_blarsen/230630_LibB_VSV_CHO_S1_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230704_LibB_CHO_VSV_S13_R1_001.fastq.gz,
LibB-230630-HENV26-0.3,LibB,6/30/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230703_VH00319_373_AACV3JLM5/Unaligned/Project_blarsen/230630_LibB_NiV_C6_HENV26_300_S4_R1_001.fastq.gz,
LibB-230630-HENV32-0.3,LibB,6/30/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230703_VH00319_373_AACV3JLM5/Unaligned/Project_blarsen/230630_LibB_NiV_C6_HENV32_300_S5_R1_001.fastq.gz,
LibB-230630-HENV32-0.8,LibB,6/30/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230703_VH00319_373_AACV3JLM5/Unaligned/Project_blarsen/230630_LibB_NiV_C6_HENV32_800_S6_R1_001.fastq.gz,
LibB-230630-nAH1-0.1,LibB,6/30/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230703_VH00319_373_AACV3JLM5/Unaligned/Project_blarsen/230630_LiBB_NiV_C6_nAH13_100_S2_R1_001.fastq.gz,
LibB-230630-nAH1-0.3,LibB,6/30/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230703_VH00319_373_AACV3JLM5/Unaligned/Project_blarsen/230630_LiBB_NiV_C6_nAH13_300_S3_R1_001.fastq.gz,
LibB-230720-CHO-EFNB3-C6,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_no_anti_S12_R1_001.fastq.gz,
LibB-230720-CHO-VSV,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_VSV_C6_normal_S11_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_VSV_C6_low_cycles_S10_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230725_VH00699_345_AACWL57M5/Unaligned/Project_blarsen/230704_LibB_VSV_C6_normal_S12_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230725_VH00699_345_AACWL57M5/Unaligned/Project_blarsen/230704_LibB_VSV_C6_low_S11_R1_001.fastq.gz,
LibB-230720-HENV32-0.3,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_HENV32_300_S7_R1_001.fastq.gz,
LibB-230720-HENV32-0.8,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_HENV32_800_S8_R1_001.fastq.gz,
LibB-230720-HENV32-1.2,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_HENV32_1200_S9_R1_001.fastq.gz,
LibB-230720-m102-0.3,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_m102_300_S4_R1_001.fastq.gz,
LibB-230720-m102-0.8,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_m102_800_S5_R1_001.fastq.gz,
LibB-230720-m102-1.2,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_m102_1200_S6_R1_001.fastq.gz,
LibB-230720-nAH1-0.3,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_nAH1_300_S1_R1_001.fastq.gz,
LibB-230720-nAH1-0.8,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_nAH1_800_S2_R1_001.fastq.gz,
LibB-230720-nAH1-1.2,LibB,7/20/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230718_LibB_NiV_C6_nAH1_1200_S3_R1_001.fastq.gz,
LibB-230815-CHO-EFNB3-C6,LibB,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230724_LibB_NiV_no-antibody-control_S1_R1_001.fastq.gz,
LibB-230815-CHO-VSV,LibB,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230724_LibB_VSV_S14_R1_001.fastq.gz,
LibB-230815-HENV26-0.2,LibB,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230724_LibB_NiV_HENV26-200_S2_R1_001.fastq.gz,
LibB-230815-HENV26-0.4,LibB,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230724_LibB_NiV_HENV26-400_S3_R1_001.fastq.gz,
LibB-230815-minibinder-0.6,LibB,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230724_LibB_NiV_minibinder-600_S4_R1_001.fastq.gz,
LibB-230815-minibinder-1.0,LibB,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230724_LibB_NiV_minibinder-1000_S5_R1_001.fastq.gz,
LibB-230818-CHO-EFNB3-C6,LibB,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230724_LibB_no-antibody-ctl_S1_R1_001.fastq.gz,
LibB-230818-HENV103-1500,LibB,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230724_LibB_HENV103-1500_S6_R1_001.fastq.gz,
LibB-230818-HENV117-1200,LibB,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230724_LibB_HENV117-1200_S5_R1_001.fastq.gz,
LibB-230818-HENV117-600,LibB,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230724_LibB_HENV117-600_S4_R1_001.fastq.gz,
LibB-230818-HENV26-2000,LibB,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230724_LibB_HENV26-2000_S3_R1_001.fastq.gz,
LibB-230818-HENV26-600,LibB,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230724_LibB_HENV26-600_S2_R1_001.fastq.gz,
LibB-230906-CHO-EFNB3-C6,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-no-antibody-control_S13_R1_001.fastq.gz,
LibB-230906-HENV103-1000,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV103-1000_S11_R1_001.fastq.gz,
LibB-230906-HENV103-1800,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV103-1800_S12_R1_001.fastq.gz,
LibB-230906-HENV103-600,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV103-600_S10_R1_001.fastq.gz,
LibB-230906-HENV117-1000,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV117-1000_S9_R1_001.fastq.gz,
LibB-230906-HENV117-250,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV117-250_S7_R1_001.fastq.gz,
LibB-230906-HENV117-500,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV117-500_S8_R1_001.fastq.gz,
LibB-230906-HENV26-1300,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV26-1300_S3_R1_001.fastq.gz,
LibB-230906-HENV26-200,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV26-200_S1_R1_001.fastq.gz,
LibB-230906-HENV26-700,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV26-700_S2_R1_001.fastq.gz,
LibB-230906-HENV32-2000,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV32-2000_S5_R1_001.fastq.gz,
LibB-230906-HENV32-3000,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV32-3000_S6_R1_001.fastq.gz,
LibB-230906-HENV32-800,LibB,9/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230907_VH00319_399_AACWLCNM5/Unaligned/Project_blarsen/LibB-230906-HENV32-800_S4_R1_001.fastq.gz,
LibB-230907-CHO-EFNB3-C6,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-no-antibody-control_S17_R1_001.fastq.gz,
LibB-230907-EFNB2-10,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB2-10_S7_R1_001.fastq.gz,
LibB-230907-EFNB2-100,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB2-100_S9_R1_001.fastq.gz,
LibB-230907-EFNB2-1500,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB2-1500_S12_R1_001.fastq.gz,
LibB-230907-EFNB2-200,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB2-200_S10_R1_001.fastq.gz,
LibB-230907-EFNB2-50,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB2-50_S8_R1_001.fastq.gz,
LibB-230907-EFNB2-500,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB2-500_S11_R1_001.fastq.gz,
LibB-230907-EFNB3-1500,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB3-1500_S5_R1_001.fastq.gz,
LibB-230907-EFNB3-200,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB3-200_S2_R1_001.fastq.gz,
LibB-230907-EFNB3-400,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB3-400_S3_R1_001.fastq.gz,
LibB-230907-EFNB3-50,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB3-50_S1_R1_001.fastq.gz,
LibB-230907-EFNB3-5000,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB3-5000_S6_R1_001.fastq.gz,
LibB-230907-EFNB3-800,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-EFNB3-800_S4_R1_001.fastq.gz,
LibB-230907-minibinder-2000,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-minibinder-2000_S14_R1_001.fastq.gz,
LibB-230907-minibinder-4000,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-minibinder-4000_S15_R1_001.fastq.gz,
LibB-230907-minibinder-500,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-minibinder-500_S13_R1_001.fastq.gz,
LibB-230907-minibinder-8000,LibB,9/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230908_VH00699_366_AACWL2VM5/Unaligned/Project_blarsen/LibB-230907-minibinder-8000_S16_R1_001.fastq.gz,
LibA-231024-HENV26-200,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231024-HENV26-200_S1_R1_001.fastq.gz,
LibA-231024-HENV26-600,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231024-HENV26-600_S2_R1_001.fastq.gz,
LibA-231024-HENV26-900,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231024-HENV26-900_S3_R1_001.fastq.gz,
LibA-231024-noab-ctl,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231024-CHO-C6-no-antibody-control_S4_R1_001.fastq.gz,
LibA-231024-CHO-BA6-EFNB2-10,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231024-CHO-BA6-EFNB2-1_S5_R1_001.fastq.gz,
LibA-231024-CHO-BA6-EFNB2-50,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231024-CHO-BA6-EFNB2-5_S6_R1_001.fastq.gz,
LibA-231024-CHO-BA6-EFNB2-100,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231024-CHO-BA6-EFNB2-100_S7_R1_001.fastq.gz,
LibA-231024-CHO-BA6-250,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231024-CHO-BA6-250_S8_R1_001.fastq.gz,
LibA-231024-CHO-BA6-no-antibody-control,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231024-CHO-BA6-no-antibody_S9_R1_001.fastq.gz,
LibB-230731-CHO-BA6-EFNB2-10,LibB,7/31/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibB-230731-CHO-BA6-EFNB2-1_S10_R1_001.fastq.gz,
LibB-230731-CHO-BA6-EFNB2-50,LibB,7/31/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibB-230731-CHO-BA6-EFNB2-5_S11_R1_001.fastq.gz,
LibB-230731-CHO-BA6-EFNB2-100,LibB,7/31/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibB-230731-CHO-BA6-EFNB2-100_S12_R1_001.fastq.gz,
LibB-230731-CHO-BA6-EFNB2-250,LibB,7/31/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibB-230731-CHO-BA6-EFNB2-250_S13_R1_001.fastq.gz,
LibB-230731-CHO-BA6-no-antibody-control,LibB,7/31/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibB-230731-CHO-BA6-no-antibody-control_S14_R1_001.fastq.gz,
LibA-231024-CHO-BA6-VSV,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231025-CHO-BA6-VSV_S15_R1_001.fastq.gz,
LibA-230918-CHO-BA6-VSV,LibA,9/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-230918-CHO-BA6-VSV_S16_R1_001.fastq.gz,
LibB-231004-CHO-BA6-VSV,LibB,10/4/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibB-231004-CHO-BA6-VSV_S17_R1_001.fastq.gz,
LibB-230928-CHO-BA6-VSV,LibB,9/28/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibB-230928-CHO-BA6-VSV_S18_R1_001.fastq.gz,
LibB-231105-EFNB2-dimeric-BA6-nab,LibB,11/5/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231105-LibB-EFNB2-dimeric-BA6-nab_S17_R1_001.fastq.gz,
LibB-231105-EFNB2-dimeric-BA6-2000,LibB,11/5/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231105-LibB-EFNB2-dimeric-BA6-2000_S16_R1_001.fastq.gz,
LibB-231105-EFNB2-dimeric-BA6-1000,LibB,11/5/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231105-LibB-EFNB2-dimeric-BA6-1000_S15_R1_001.fastq.gz,
LibB-231105-EFNB2-dimeric-BA6-400,LibB,11/5/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231105-LibB-EFNB2-dimeric-BA6-400_S14_R1_001.fastq.gz,
LibB-231105-EFNB2-dimeric-BA6-100,LibB,11/5/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231105-LibB-EFNB2-dimeric-BA6-100_S13_R1_001.fastq.gz,
LibB-231108-E2-monomeric-BA6-nab,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E2-monomeric-BA6-nab_S6_R1_001.fastq.gz,
LibB-231108-E2-monomeric-BA6-5000,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E2-monomeric-BA6-5000_S5_R1_001.fastq.gz,
LibB-231108-E2-monomeric-BA6-2500,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E2-monomeric-BA6-2500_S4_R1_001.fastq.gz,
LibB-231108-E2-monomeric-BA6-1000,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E2-monomeric-BA6-1000_S3_R1_001.fastq.gz,
LibB-231108-E2-monomeric-BA6-500,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E2-monomeric-BA6-500_S2_R1_001.fastq.gz,
LibB-231108-E2-monomeric-BA6-100,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E2-monomeric-BA6-100_S1_R1_001.fastq.gz,
LibB-231108-E3-monomeric-C6-nab,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E3-monomeric-C6-nab_S12_R1_001.fastq.gz,
LibB-231108-E3-monomeric-C6-5000,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E3-monomeric-C6-5000_S11_R1_001.fastq.gz,
LibB-231108-E3-monomeric-C6-2500,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E3-monomeric-C6-2500_S10_R1_001.fastq.gz,
LibB-231108-E3-monomeric-C6-1000,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E3-monomeric-C6-1000_S9_R1_001.fastq.gz,
LibB-231108-E3-monomeric-C6-500,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E3-monomeric-C6-500_S8_R1_001.fastq.gz,
LibB-231108-E3-monomeric-C6-100,LibB,11/8/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231111_VH01189_187_AAF5MCLM5/Unaligned/Project_blarsen/231108-LibB-E3-monomeric-C6-100_S7_R1_001.fastq.gz,
LibA-231112-BA6-E2-monomeric-10,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-BA6-E2-monomeric-10_S1_R1_001.fastq.gz,
LibA-231112-BA6-E2-monomeric-30,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-BA6-E2-monomeric-30_S2_R1_001.fastq.gz,
LibA-231112-BA6-E2-monomeric-100,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-BA6-E2-monomeric-100_S3_R1_001.fastq.gz,
LibA-231112-BA6-E2-monomeric-500,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-BA6-E2-monomeric-500_S4_R1_001.fastq.gz,
LibA-231112-BA6-E2-monomeric-1000,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-BA6-E2-monomeric-1000_S6_R1_001.fastq.gz,
LibA-231112-BA6-no-antibody-control,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-BA6-no-antibody-control_S5_R1_001.fastq.gz,
LibA-231112-BA6,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-BA6-replicate1_S7_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-BA6-replicate2_S8_R1_001.fastq.gz,
LibA-231112-BA6-VSV,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-BA6-VSV_S9_R1_001.fastq.gz,
LibA-231112-C6,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-C6-replicate1_S13_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-C6-replicate2_S14_R1_001.fastq.gz,
LibA-231112-C6-VSV,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-C6-VSV_S15_R1_001.fastq.gz,
LibB-231112-BA6,LibB,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibB-231112-BA6-replicate1_S10_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibB-231112-BA6-replicate2_S11_R1_001.fastq.gz,
LibB-231112-BA6-VSV,LibB,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibB-231112-BA6-VSV_S12_R1_001.fastq.gz,
